key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
100156,"니메이아의 물레","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'노동요'의 중첩 수에 비례해 내구도를 회복합니다.
사용 후 '노동요' 효과가 종료됩니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",242,249,1963,-1,0,1,0,False,0,0,100153,100154,100155,100156,100157,100158,100159,100160
100157,"니메이아의 물레","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'노동요'의 중첩 수에 비례해 내구도를 회복합니다.
사용 후 '노동요' 효과가 종료됩니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",242,249,1963,-1,0,1,0,False,0,0,100153,100154,100155,100156,100157,100158,100159,100160
100158,"니메이아의 물레","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'노동요'의 중첩 수에 비례해 내구도를 회복합니다.
사용 후 '노동요' 효과가 종료됩니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",242,249,1963,-1,0,1,0,False,0,0,100153,100154,100155,100156,100157,100158,100159,100160
100159,"니메이아의 물레","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'노동요'의 중첩 수에 비례해 내구도를 회복합니다.
사용 후 '노동요' 효과가 종료됩니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",242,249,1963,-1,0,1,0,False,0,0,100153,100154,100155,100156,100157,100158,100159,100160
100160,"니메이아의 물레","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'노동요'의 중첩 수에 비례해 내구도를 회복합니다.
사용 후 '노동요' 효과가 종료됩니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",242,249,1963,-1,0,1,0,False,0,0,100153,100154,100155,100156,100157,100158,100159,100160
100161,"장인의 손재주","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'정신 집중'과 '노동요'의 중첩 수가 같을 때만 사용 가능합니다.
내구도를 소비하여 작업을 대폭 진행하고, 동시에 품질을 크게 향상시킵니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 150
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",239,246,1964,-1,0,1,0,False,0,0,100161,100162,100163,100164,100165,100166,100167,100168
100162,"장인의 손재주","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'정신 집중'과 '노동요'의 중첩 수가 같을 때만 사용 가능합니다.
내구도를 소비하여 작업을 대폭 진행하고, 동시에 품질을 크게 향상시킵니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 150
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",239,246,1964,-1,0,1,0,False,0,0,100161,100162,100163,100164,100165,100166,100167,100168
100163,"장인의 손재주","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'정신 집중'과 '노동요'의 중첩 수가 같을 때만 사용 가능합니다.
내구도를 소비하여 작업을 대폭 진행하고, 동시에 품질을 크게 향상시킵니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 150
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",239,246,1964,-1,0,1,0,False,0,0,100161,100162,100163,100164,100165,100166,100167,100168
100164,"장인의 손재주","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'정신 집중'과 '노동요'의 중첩 수가 같을 때만 사용 가능합니다.
내구도를 소비하여 작업을 대폭 진행하고, 동시에 품질을 크게 향상시킵니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 150
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",239,246,1964,-1,0,1,0,False,0,0,100161,100162,100163,100164,100165,100166,100167,100168
100165,"장인의 손재주","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'정신 집중'과 '노동요'의 중첩 수가 같을 때만 사용 가능합니다.
내구도를 소비하여 작업을 대폭 진행하고, 동시에 품질을 크게 향상시킵니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 150
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",239,246,1964,-1,0,1,0,False,0,0,100161,100162,100163,100164,100165,100166,100167,100168
100166,"장인의 손재주","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'정신 집중'과 '노동요'의 중첩 수가 같을 때만 사용 가능합니다.
내구도를 소비하여 작업을 대폭 진행하고, 동시에 품질을 크게 향상시킵니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 150
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",239,246,1964,-1,0,1,0,False,0,0,100161,100162,100163,100164,100165,100166,100167,100168
100167,"장인의 손재주","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'정신 집중'과 '노동요'의 중첩 수가 같을 때만 사용 가능합니다.
내구도를 소비하여 작업을 대폭 진행하고, 동시에 품질을 크게 향상시킵니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 150
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",239,246,1964,-1,0,1,0,False,0,0,100161,100162,100163,100164,100165,100166,100167,100168
100168,"장인의 손재주","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'정신 집중'과 '노동요'의 중첩 수가 같을 때만 사용 가능합니다.
내구도를 소비하여 작업을 대폭 진행하고, 동시에 품질을 크게 향상시킵니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 150
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",239,246,1964,-1,0,1,0,False,0,0,100161,100162,100163,100164,100165,100166,100167,100168
100169,"보람찬 작업","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'노동요'의 중첩 수가 3의 배수일 때만 사용 가능합니다.
'노동요'의 중첩 수를 1단계 소비하여 CP를 15 회복합니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",242,249,1962,-1,0,1,0,False,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100170,"보람찬 작업","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'노동요'의 중첩 수가 3의 배수일 때만 사용 가능합니다.
'노동요'의 중첩 수를 1단계 소비하여 CP를 15 회복합니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",242,249,1962,-1,0,1,0,False,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100171,"보람찬 작업","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'노동요'의 중첩 수가 3의 배수일 때만 사용 가능합니다.
'노동요'의 중첩 수를 1단계 소비하여 CP를 15 회복합니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",242,249,1962,-1,0,1,0,False,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100172,"보람찬 작업","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'노동요'의 중첩 수가 3의 배수일 때만 사용 가능합니다.
'노동요'의 중첩 수를 1단계 소비하여 CP를 15 회복합니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",242,249,1962,-1,0,1,0,False,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100173,"보람찬 작업","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'노동요'의 중첩 수가 3의 배수일 때만 사용 가능합니다.
'노동요'의 중첩 수를 1단계 소비하여 CP를 15 회복합니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",242,249,1962,-1,0,1,0,False,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100174,"보람찬 작업","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'노동요'의 중첩 수가 3의 배수일 때만 사용 가능합니다.
'노동요'의 중첩 수를 1단계 소비하여 CP를 15 회복합니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",242,249,1962,-1,0,1,0,False,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100175,"보람찬 작업","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'노동요'의 중첩 수가 3의 배수일 때만 사용 가능합니다.
'노동요'의 중첩 수를 1단계 소비하여 CP를 15 회복합니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",242,249,1962,-1,0,1,0,False,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100176,"보람찬 작업","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
'노동요'의 중첩 수가 3의 배수일 때만 사용 가능합니다.
'노동요'의 중첩 수를 1단계 소비하여 CP를 15 회복합니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100%",242,249,1962,-1,0,1,0,False,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100177,"마감 작업","",241,248,1529,-1,33,1,0,False,0,0,100177,100177,100177,100177,100177,100177,100177,100177
100178,"견실한 마음가짐","남은 작업량에 비례한 횟수(최대 25회) 동안 '견실한 작업'을 CP와 내구도 소비 없이 사용할 수 있게 됩니다.
제작 공정이 1회라도 진행되면 사용할 수 없습니다.",242,249,1677,-1,0,1,0,False,0,0,100178,100178,100178,100178,100178,100178,100178,100178
100179,"목수의 혼","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
다음 7회 동안 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>고품질<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 상태가 발생할 확률이 높아집니다.
실행 시 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>목수의 제도용지<UIGlow>01</UIGlow><UIForeground>01</UIForeground>를 소비합니다.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>제작 중 최대 5번 사용 가능합니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,-1,0,1,0,False,879,0,100179,100180,100181,100182,100183,100184,100185,100186
100180,"대장장이의 혼","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
다음 7회 동안 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>고품질<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 상태가 발생할 확률이 높아집니다.
실행 시 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>대장장이의 제도용지<UIGlow>01</UIGlow><UIForeground>01</UIForeground>를 소비합니다.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>제작 중 최대 5번 사용 가능합니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,-1,0,1,0,False,879,0,100179,100180,100181,100182,100183,100184,100185,100186
100181,"갑주제작사의 혼","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
다음 7회 동안 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>고품질<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 상태가 발생할 확률이 높아집니다.
실행 시 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>갑주제작사의 제도용지<UIGlow>01</UIGlow><UIForeground>01</UIForeground>를 소비합니다.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>제작 중 최대 5번 사용 가능합니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,-1,0,1,0,False,879,0,100179,100180,100181,100182,100183,100184,100185,100186
100182,"보석공예가의 혼","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
다음 7회 동안 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>고품질<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 상태가 발생할 확률이 높아집니다.
실행 시 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>보석공예가의 제도용지<UIGlow>01</UIGlow><UIForeground>01</UIForeground>를 소비합니다.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>제작 중 최대 5번 사용 가능합니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,-1,0,1,0,False,879,0,100179,100180,100181,100182,100183,100184,100185,100186
100183,"가죽공예가의 혼","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
다음 7회 동안 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>고품질<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 상태가 발생할 확률이 높아집니다.
실행 시 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>가죽공예가의 제도용지<UIGlow>01</UIGlow><UIForeground>01</UIForeground>를 소비합니다.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>제작 중 최대 5번 사용 가능합니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,-1,0,1,0,False,879,0,100179,100180,100181,100182,100183,100184,100185,100186
100184,"재봉사의 혼","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
다음 7회 동안 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>고품질<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 상태가 발생할 확률이 높아집니다.
실행 시 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>재봉사의 제도용지<UIGlow>01</UIGlow><UIForeground>01</UIForeground>를 소비합니다.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>제작 중 최대 5번 사용 가능합니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,-1,0,1,0,False,879,0,100179,100180,100181,100182,100183,100184,100185,100186
100185,"연금술사의 혼","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
다음 7회 동안 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>고품질<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 상태가 발생할 확률이 높아집니다.
실행 시 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>연금술사의 제도용지<UIGlow>01</UIGlow><UIForeground>01</UIForeground>를 소비합니다.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>제작 중 최대 5번 사용 가능합니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,-1,0,1,0,False,879,0,100179,100180,100181,100182,100183,100184,100185,100186
100186,"요리사의 혼","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
다음 7회 동안 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>고품질<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 상태가 발생할 확률이 높아집니다.
실행 시 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>요리사의 제도용지<UIGlow>01</UIGlow><UIForeground>01</UIForeground>를 소비합니다.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>제작 중 최대 5번 사용 가능합니다.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,-1,0,1,0,False,879,0,100179,100180,100181,100182,100183,100184,100185,100186
100187,"노동요","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
11단계의 '노동요' 상태를 부여합니다.
상태가 '고품질' 이상일 때마다 중첩 수가 1단계 감소하며, 0이 되면 내구도를 소비하여 작업을 진행하는 '마감 작업'을 발동한 후 효과가 종료됩니다.
(마감 작업 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 200, <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 50%)
중첩 수가 3의 배수일 때는 일부 작업 계열 기술의 효율이 향상됩니다.",242,249,1961,-1,0,1,0,False,880,0,100187,100188,100189,100190,100191,100192,100193,100194
100188,"노동요","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
11단계의 '노동요' 상태를 부여합니다.
상태가 '고품질' 이상일 때마다 중첩 수가 1단계 감소하며, 0이 되면 내구도를 소비하여 작업을 진행하는 '마감 작업'을 발동한 후 효과가 종료됩니다.
(마감 작업 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 200, <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 50%)
중첩 수가 3의 배수일 때는 일부 작업 계열 기술의 효율이 향상됩니다.",242,249,1961,-1,0,1,0,False,880,0,100187,100188,100189,100190,100191,100192,100193,100194
100189,"노동요","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
11단계의 '노동요' 상태를 부여합니다.
상태가 '고품질' 이상일 때마다 중첩 수가 1단계 감소하며, 0이 되면 내구도를 소비하여 작업을 진행하는 '마감 작업'을 발동한 후 효과가 종료됩니다.
(마감 작업 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 200, <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 50%)
중첩 수가 3의 배수일 때는 일부 작업 계열 기술의 효율이 향상됩니다.",242,249,1961,-1,0,1,0,False,880,0,100187,100188,100189,100190,100191,100192,100193,100194
100190,"노동요","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
11단계의 '노동요' 상태를 부여합니다.
상태가 '고품질' 이상일 때마다 중첩 수가 1단계 감소하며, 0이 되면 내구도를 소비하여 작업을 진행하는 '마감 작업'을 발동한 후 효과가 종료됩니다.
(마감 작업 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 200, <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 50%)
중첩 수가 3의 배수일 때는 일부 작업 계열 기술의 효율이 향상됩니다.",242,249,1961,-1,0,1,0,False,880,0,100187,100188,100189,100190,100191,100192,100193,100194
100191,"노동요","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
11단계의 '노동요' 상태를 부여합니다.
상태가 '고품질' 이상일 때마다 중첩 수가 1단계 감소하며, 0이 되면 내구도를 소비하여 작업을 진행하는 '마감 작업'을 발동한 후 효과가 종료됩니다.
(마감 작업 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 200, <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 50%)
중첩 수가 3의 배수일 때는 일부 작업 계열 기술의 효율이 향상됩니다.",242,249,1961,-1,0,1,0,False,880,0,100187,100188,100189,100190,100191,100192,100193,100194
100192,"노동요","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
11단계의 '노동요' 상태를 부여합니다.
상태가 '고품질' 이상일 때마다 중첩 수가 1단계 감소하며, 0이 되면 내구도를 소비하여 작업을 진행하는 '마감 작업'을 발동한 후 효과가 종료됩니다.
(마감 작업 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 200, <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 50%)
중첩 수가 3의 배수일 때는 일부 작업 계열 기술의 효율이 향상됩니다.",242,249,1961,-1,0,1,0,False,880,0,100187,100188,100189,100190,100191,100192,100193,100194
100193,"노동요","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
11단계의 '노동요' 상태를 부여합니다.
상태가 '고품질' 이상일 때마다 중첩 수가 1단계 감소하며, 0이 되면 내구도를 소비하여 작업을 진행하는 '마감 작업'을 발동한 후 효과가 종료됩니다.
(마감 작업 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 200, <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 50%)
중첩 수가 3의 배수일 때는 일부 작업 계열 기술의 효율이 향상됩니다.",242,249,1961,-1,0,1,0,False,880,0,100187,100188,100189,100190,100191,100192,100193,100194
100194,"노동요","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[전문화 기술]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
11단계의 '노동요' 상태를 부여합니다.
상태가 '고품질' 이상일 때마다 중첩 수가 1단계 감소하며, 0이 되면 내구도를 소비하여 작업을 진행하는 '마감 작업'을 발동한 후 효과가 종료됩니다.
(마감 작업 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 200, <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 50%)
중첩 수가 3의 배수일 때는 일부 작업 계열 기술의 효율이 향상됩니다.",242,249,1961,-1,0,1,0,False,880,0,100187,100188,100189,100190,100191,100192,100193,100194
100195,"성급한 손길 2","내구도를 소비하여 품질을 높입니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 60%",241,248,1973,-1,0,1,0,False,0,0,100195,100196,100197,100198,100199,100200,100201,100202
100196,"성급한 손길 2","내구도를 소비하여 품질을 높입니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 60%",241,248,1973,-1,0,1,0,False,0,0,100195,100196,100197,100198,100199,100200,100201,100202
100197,"성급한 손길 2","내구도를 소비하여 품질을 높입니다.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>효율<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 100
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>성공률<UIGlow>01</UIGlow><UIForeground>01</UIForeground>: 60%",241,248,1973,-1,0,1,0,False,0,0,100195,100196,100197,100198,100199,100200,100201,100202
