key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1136,35,"진정한 변혁","퀘스트 '진정한 변혁' 완료",20,217,0,26002,1,6,67177,0,0,0,0,0,0,0,0,38,26,0
1137,35,"신념을 가슴에 품고","퀘스트 '신념을 가슴에 품고' 완료",20,218,0,26002,1,6,67185,0,0,0,0,0,0,0,0,39,26,0
1138,35,"밝혀진 희망","퀘스트 '밝혀진 희망' 완료",20,219,0,26002,1,6,67198,0,0,0,0,0,0,0,0,40,26,0
1139,35,"창천의 이슈가르드","퀘스트 '창천의 이슈가르드' 완료",20,220,0,26002,1,6,67205,0,0,0,0,0,0,0,0,41,26,0
1140,0,"※ManHvs801","※ManHvs801をコンプリート",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
1141,35,"성검의 기사","퀘스트 '진정한 기사가 되기 위해' 완료",5,222,0,26003,2,6,67573,0,0,0,0,0,0,0,0,322,1,0
1142,35,"음양의 투사","퀘스트 '힘을 다스리는 자와 짊어지는 자' 완료",5,223,0,26004,2,6,67567,0,0,0,0,0,0,0,0,342,1,0
1143,35,"전설의 전사","퀘스트 '도끼로 모든 것을 지키다' 완료",5,224,0,26005,2,6,66137,0,0,0,0,0,0,0,0,362,1,0
1144,35,"창천의 용기사","퀘스트 '창에 맹세한 사명' 완료",5,225,0,26006,2,6,67231,0,0,0,0,0,0,0,0,382,1,0
1145,35,"하늘의 음유시인","퀘스트 '종언의 노래' 완료",5,226,0,26007,2,6,67254,0,0,0,0,0,0,0,0,402,1,0
1146,35,"순백의 마도사","퀘스트 '세계를 치유하는 자' 완료",5,227,0,26008,2,6,67261,0,0,0,0,0,0,0,0,442,1,0
1147,35,"칠흑의 마도사","퀘스트 '파괴와 치유' 완료",5,228,0,26009,2,6,67219,0,0,0,0,0,0,0,0,462,1,0
1148,35,"용신의 소환사","퀘스트 '이 빛으로 어둠을 지우리라' 완료",5,229,0,26010,2,6,67641,0,0,0,0,0,0,0,0,482,1,0
1149,35,"신생 학자","퀘스트 '차세대 '해병단'' 완료",5,230,0,26011,2,6,67212,0,0,0,0,0,0,0,0,502,1,0
1150,35,"눈을 뜬 닌자","퀘스트 '눈을 녹이는 빗속에서' 완료",5,231,0,26037,2,6,67224,0,0,0,0,0,0,0,0,422,1,0
1151,35,"성도의 암흑기사","퀘스트 '사랑과 결의' 완료",5,0,0,26040,2,6,67594,0,0,0,0,0,0,0,0,521,1,0
1152,35,"성도의 기공사","퀘스트 '명예를 건 모의 전투' 완료",5,0,0,26042,2,6,67240,0,0,0,0,0,0,0,0,541,1,0
1153,35,"성도의 점성술사","퀘스트 '창: 시련에 대비하라' 완료",5,0,0,26041,2,6,67555,0,0,0,0,0,0,0,0,561,1,0
1154,35,"심연의 암흑기사","퀘스트 '사라진 두 이름' 완료",5,232,0,26040,2,6,67600,0,0,0,0,0,0,0,0,522,1,0
1155,35,"기백 넘치는 기공사","퀘스트 '우리의 미래를 조준하라!' 완료",5,233,0,26042,2,6,67248,0,0,0,0,0,0,0,0,542,1,0
1156,35,"성천의 점성술사","퀘스트 '운명을 개척하는 점성술사' 완료",5,234,0,26041,2,6,67561,0,0,0,0,0,0,0,0,562,1,0
1157,12,"커르다스 서부고지의 바람을 깨달은 자","커르다스 서부고지에서 나는 탈것 개방",5,0,0,21901,1,20,1,0,0,0,0,0,0,0,0,101,1,0
1158,12,"고지 드라바니아의 바람을 깨달은 자","고지 드라바니아에서 나는 탈것 개방",5,0,0,21901,1,20,2,0,0,0,0,0,0,0,0,102,1,0
1159,12,"저지 드라바니아의 바람을 깨달은 자","저지 드라바니아에서 나는 탈것 개방",5,0,0,21901,1,20,3,0,0,0,0,0,0,0,0,103,1,0
1160,12,"드라바니아 구름바다의 바람을 깨달은 자","드라바니아 구름바다에서 나는 탈것 개방",5,0,0,21901,1,20,4,0,0,0,0,0,0,0,0,104,1,0
1161,12,"아발라시아 구름바다의 바람을 깨달은 자","아발라시아 구름바다에서 나는 탈것 개방",5,0,0,21901,1,20,5,0,0,0,0,0,0,0,0,105,1,0
1162,12,"아지스 라의 바람을 깨달은 자","아지스 라에서 나는 탈것 개방",5,0,0,21901,1,20,6,0,0,0,0,0,0,0,0,106,1,0
1163,12,"창천의 바람을 깨달은 자","커르다스 서부고지, 고지 드라바니아, 저지 드라바니아, 드라바니아 구름바다, 아발라시아 구름바다, 아지스 라에서 나는 탈것 개방",10,0,0,21901,1,2,1157,1158,1159,1160,1161,1162,0,0,0,107,1,0
1164,35,"기공성 기동","퀘스트 '그녀의 보물' 완료",10,235,0,26002,1,6,67630,0,0,0,0,0,0,0,0,224,1,0
1165,35,"삼투신이 부르는 소리","퀘스트 '궁극의 구름신 비스마르크' 및 '궁극의 무신 라바나' 완료",10,236,0,26002,1,6,67651,67652,0,0,0,0,0,0,0,645,1,0
1166,35,"하늘을 나는 내 친구","퀘스트 '날아라 초코보' 완료",10,237,0,4005,1,6,67653,0,0,0,0,0,0,0,0,646,1,0
1167,13,"검술사: 레벨 60","검술사 레벨 60 달성",5,0,0,30408,1,3,1,60,0,0,0,0,0,0,0,6,1,0
1168,13,"격투사: 레벨 60","격투사 레벨 60 달성",5,0,0,31004,1,3,2,60,0,0,0,0,0,0,0,26,1,0
1169,13,"도끼술사: 레벨 60","도끼술사 레벨 60 달성",5,0,0,31409,1,3,3,60,0,0,0,0,0,0,0,46,1,0
1170,13,"창술사: 레벨 60","창술사 레벨 60 달성",5,0,0,31816,1,3,4,60,0,0,0,0,0,0,0,66,1,0
1171,13,"궁술사: 레벨 60","궁술사 레벨 60 달성",5,0,0,32204,1,3,5,60,0,0,0,0,0,0,0,86,1,0
1172,14,"환술사: 레벨 60","환술사 레벨 60 달성",5,0,0,32611,1,3,6,60,0,0,0,0,0,0,0,6,1,0
1173,14,"주술사: 레벨 60","주술사 레벨 60 달성",5,0,0,32806,1,3,7,60,0,0,0,0,0,0,0,26,1,0
1174,14,"비술사: 레벨 60","비술사 레벨 60 달성",5,0,0,33401,1,3,26,60,0,0,0,0,0,0,0,46,1,0
1175,13,"쌍검사: 레벨 60","쌍검사 레벨 60 달성",5,0,0,33801,1,3,29,60,0,0,0,0,0,0,0,106,1,0
1176,13,"암흑기사: 레벨 30","암흑기사 레벨 30 달성",5,0,0,34203,1,3,32,30,0,0,0,0,0,0,0,121,1,0
1177,13,"암흑기사: 레벨 40","암흑기사 레벨 40 달성",5,0,0,34203,1,3,32,40,0,0,0,0,0,0,0,122,1,0
1178,13,"암흑기사: 레벨 50","암흑기사 레벨 50 달성",5,0,0,34203,1,3,32,50,0,0,0,0,0,0,0,123,1,0
1179,13,"암흑기사: 레벨 60","암흑기사 레벨 60 달성",5,0,0,34203,1,3,32,60,0,0,0,0,0,0,0,124,1,0
1180,13,"기공사: 레벨 30","기공사 레벨 30 달성",5,0,0,34607,1,3,31,30,0,0,0,0,0,0,0,141,1,0
1181,13,"기공사: 레벨 40","기공사 레벨 40 달성",5,0,0,34607,1,3,31,40,0,0,0,0,0,0,0,142,1,0
1182,13,"기공사: 레벨 50","기공사 레벨 50 달성",5,0,0,34607,1,3,31,50,0,0,0,0,0,0,0,143,1,0
1183,13,"기공사: 레벨 60","기공사 레벨 60 달성",5,0,0,34607,1,3,31,60,0,0,0,0,0,0,0,144,1,0
1184,14,"점성술사: 레벨 30","점성술사 레벨 30 달성",5,0,0,34808,1,3,33,30,0,0,0,0,0,0,0,61,1,0
1185,14,"점성술사: 레벨 40","점성술사 레벨 40 달성",5,0,0,34808,1,3,33,40,0,0,0,0,0,0,0,62,1,0
1186,14,"점성술사: 레벨 50","점성술사 레벨 50 달성",5,0,0,34808,1,3,33,50,0,0,0,0,0,0,0,63,1,0
1187,14,"점성술사: 레벨 60","점성술사 레벨 60 달성",5,0,0,34808,1,3,33,60,0,0,0,0,0,0,0,64,1,0
1188,12,"지고한 무예의 깨달음","검술사, 격투사, 도끼술사, 창술사, 궁술사, 쌍검사, 암흑기사, 기공사 모두 레벨 60 달성",20,239,0,2547,1,26,11,8,0,0,0,0,0,0,0,4,1,0
1189,12,"지고한 마법의 깨달음","환술사, 주술사, 비술사, 점성술사 모두 레벨 60 달성",20,240,0,2658,1,26,12,4,0,0,0,0,0,0,0,5,1,0
1190,12,"열두 길에 통달한 자","업적 '지고한 무예의 깨달음'과 '지고한 마법의 깨달음'을 모두 달성",30,0,6109,2517,2,2,1188,1189,0,0,0,0,0,0,0,6,1,0
1191,38,"태양해안의 뜨거운 축제","퀘스트 '불꽃축제와 해적과 모험가' 완료",10,0,0,27001,1,6,67663,0,0,0,0,0,0,0,0,17,1,0
1192,38,"2주년 고맙습니다!","퀘스트 '신생제와 진혼의 밤하늘' 완료",10,0,0,26107,1,6,67670,0,0,0,0,0,0,0,0,18,1,0
1193,1,"암흑기사 출동: 1단계","암흑기사로 고난도 임무 50회 완료",5,241,0,3071,1,1,369,50,0,0,0,0,0,0,0,76,1,0
1194,1,"암흑기사 출동: 2단계","암흑기사로 고난도 임무 100회 완료",10,242,0,3071,1,1,369,100,0,0,0,0,0,0,0,77,1,0
1195,1,"의연한 암흑기사","암흑기사로 고난도 임무 200회 완료",20,0,12074,3071,1,1,369,200,0,0,0,0,0,0,0,78,1,0
1196,10,"봉인된 바위섬의 정보 상인: 1단계","봉인된 바위섬의 알라그 석탑 점령",5,0,0,2656,1,1,423,1,0,0,0,0,0,0,0,42,1,0
1197,10,"봉인된 바위섬의 정보 상인: 2단계","봉인된 바위섬의 알라그 석탑 30회 점령",5,0,0,2656,1,1,423,30,0,0,0,0,0,0,0,43,1,0
1198,10,"봉인된 바위섬의 정보 상인: 3단계","봉인된 바위섬의 알라그 석탑 100회 점령",5,0,0,2656,1,1,423,100,0,0,0,0,0,0,0,44,1,0
1199,10,"봉인된 바위섬의 정보 상인: 4단계","봉인된 바위섬의 알라그 석탑 300회 점령",5,243,0,2656,1,1,423,300,0,0,0,0,0,0,0,45,1,0
1200,10,"봉인된 바위섬의 정보 상인: 5단계","봉인된 바위섬의 알라그 석탑 500회 점령",10,0,0,2656,1,1,423,500,0,0,0,0,0,0,0,46,1,0
1201,10,"제패자의 개선","전장에서 흑와단, 쌍사당, 불멸대 중 하나로 300회 승리",10,0,0,2601,1,19,300,0,0,0,0,0,0,0,0,41,1,0
1202,43,"커르다스 서부고지 탐험가","커르다스 서부고지를 탐험하여 모든 지역 발견",10,0,0,1001,1,8,211,0,0,0,0,0,0,0,0,0,1,0
1203,46,"고지 드라바니아 탐험가","고지 드라바니아를 탐험하여 모든 지역 발견",10,0,0,1001,1,8,212,0,0,0,0,0,0,0,0,1,1,0
1204,46,"저지 드라바니아 탐험가","저지 드라바니아를 탐험하여 모든 지역 발견",10,0,0,1001,1,8,213,0,0,0,0,0,0,0,0,2,1,0
1205,46,"드라바니아 구름바다 탐험가","드라바니아 구름바다를 탐험하여 모든 지역 발견",10,0,0,1001,1,8,214,0,0,0,0,0,0,0,0,3,1,0
1206,45,"아발라시아 구름바다 탐험가","아발라시아 구름바다를 탐험하여 모든 지역 발견",10,0,0,1001,1,8,215,0,0,0,0,0,0,0,0,0,1,0
1207,45,"아지스 라 탐험가","아지스 라를 탐험하여 모든 지역 발견",10,0,0,1001,1,8,216,0,0,0,0,0,0,0,0,0,1,0
1208,49,"어스름 요새 탐험가","어스름 요새를 탐험하여 모든 지역 발견",10,0,0,1001,1,8,243,0,0,0,0,0,0,0,0,40,1,0
1209,49,"솜 알 탐험가","솜 알을 탐험하여 모든 지역 발견",10,0,0,1001,1,8,227,0,0,0,0,0,0,0,0,41,1,0
1210,49,"용의 둥지 탐험가","용의 둥지를 탐험하여 모든 지역 발견",10,0,0,1001,1,8,252,0,0,0,0,0,0,0,0,42,1,0
1211,49,"이슈가르드 교황청 탐험가","이슈가르드 교황청을 탐험하여 모든 지역 발견",10,0,0,1001,1,8,248,0,0,0,0,0,0,0,0,43,1,0
1212,49,"구브라 환상도서관 탐험가","구브라 환상도서관을 탐험하여 모든 지역 발견",10,0,0,1001,1,8,241,0,0,0,0,0,0,0,0,44,1,0
1213,49,"마과학 연구소 탐험가","마과학 연구소를 탐험하여 모든 지역 발견",10,0,0,1001,1,8,231,0,0,0,0,0,0,0,0,45,1,0
1214,49,"거두지 않는 섬 탐험가","거두지 않는 섬을 탐험하여 모든 지역 발견",10,0,0,1001,1,8,230,0,0,0,0,0,0,0,0,46,1,0
1215,49,"무한연속 박물함 탐험가","무한연속 박물함을 탐험하여 모든 지역 발견",10,0,0,1001,1,8,244,0,0,0,0,0,0,0,0,47,1,0
1216,49,"깨어난 기공성에 도전한 자: 1단계","기공성 알렉산더: 기동편에 도전하여 제1단계의 모든 지역 발견",10,0,0,1001,1,8,237,0,0,0,0,0,0,0,0,1040,36,0
1217,49,"깨어난 기공성에 도전한 자: 2단계","기공성 알렉산더: 기동편에 도전하여 제2단계의 모든 지역 발견",10,0,0,1001,1,8,238,0,0,0,0,0,0,0,0,1041,36,0
1218,49,"깨어난 기공성에 도전한 자: 3단계","기공성 알렉산더: 기동편에 도전하여 제3단계의 모든 지역 발견",10,0,0,1001,1,8,239,0,0,0,0,0,0,0,0,1042,36,0
1219,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,3,"구름신을 쓰러뜨린 자","극 비스마르크 토벌전에 참가하여 비스마르크 처치",10,0,0,317,1,14,20034,0,0,0,0,0,0,0,0,12,1,0
1221,3,"무신을 쓰러뜨린 자","극 라바나 토벌전에 참가하여 라바나 처치",10,0,0,317,1,14,20032,0,0,0,0,0,0,0,0,13,1,0
1222,2,"던전 박사: 4단계","던전 및 토벌전 30종류 완료",20,0,0,801,1,1,216,30,0,0,0,0,0,0,0,4,1,0
1223,2,"던전 박사: 5단계","던전 및 토벌전 40종류 완료",20,0,0,801,1,1,216,40,0,0,0,0,0,0,0,5,1,0
1224,2,"던전 박사: 6단계","던전 및 토벌전 50종류 완료",20,0,0,801,1,1,216,50,0,0,0,0,0,0,0,6,1,0
1225,2,"길이 남을 모험담: 1단계","던전 및 토벌전 총 2,000회 완료",20,0,0,151,1,1,215,2000,0,0,0,0,0,0,0,12,1,0
1226,2,"길이 남을 모험담: 2단계","던전 및 토벌전 총 5,000회 완료",20,0,0,151,1,1,215,5000,0,0,0,0,0,0,0,13,1,0
1227,2,"길이 남을 모험담: 3단계","던전 및 토벌전 총 10,000회 완료",20,0,0,151,1,1,215,10000,0,0,0,0,0,0,0,14,1,0
1228,4,"깨어난 기공성을 제패한 자: 1단계","기공성 알렉산더: 기동편 완료",5,0,0,467,1,1,370,1,0,0,0,0,0,0,0,0,36,0
1229,4,"깨어난 기공성을 제패한 자: 2단계","기공성 알렉산더: 기동편 5회 완료",10,0,0,467,1,1,370,5,0,0,0,0,0,0,0,0,36,0
1230,4,"깨어난 기공성을 제패한 자: 3단계","기공성 알렉산더: 기동편 10회 완료",20,0,0,467,1,1,370,10,0,0,0,0,0,0,0,0,36,0
1231,4,"깨어난 기공성을 완벽히 제패한 자: 1단계","기공성 알렉산더: 기동편(영웅) 완료",5,0,0,467,1,1,371,1,0,0,0,0,0,0,0,0,36,0
1232,4,"깨어난 기공성을 완벽히 제패한 자: 2단계","기공성 알렉산더: 기동편(영웅) 5회 완료",10,0,0,467,1,1,371,5,0,0,0,0,0,0,0,0,36,0
1233,4,"깨어난 기공성을 완벽히 제패한 자: 3단계","기공성 알렉산더: 기동편(영웅) 10회 완료",20,0,0,467,1,1,371,10,0,0,0,0,0,0,0,0,36,0
1234,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,5,"서부의 새내기 마물 사냥꾼","드라바니아의 B급 정예 마물 6종류 토벌",5,0,0,2717,1,5,6,389,390,391,392,393,394,0,0,16,1,0
1260,5,"얼음과 하늘의 새내기 마물 사냥꾼","커르다스 서부고지와 아발라시아의 B급 정예 마물 6종류 토벌",5,0,0,2717,1,5,6,395,396,397,398,399,400,0,0,17,1,0
1261,5,"서부의 숙련된 마물 사냥꾼","드라바니아의 A급 정예 마물 6종류 토벌",5,0,0,2726,1,5,6,401,402,403,404,405,406,0,0,18,1,0
1262,5,"얼음과 하늘의 숙련된 마물 사냥꾼","커르다스 서부고지와 아발라시아의 A급 정예 마물 6종류 토벌",5,0,0,2726,1,5,6,407,408,409,410,411,412,0,0,19,1,0
1263,5,"서부의 이름난 마물 사냥꾼","드라바니아의 S급 정예 마물 3종류 토벌",5,0,0,2728,1,5,3,413,414,415,0,0,0,0,0,20,1,0
1264,5,"얼음과 하늘의 이름난 마물 사냥꾼","커르다스 서부고지와 아발라시아의 S급 정예 마물 3종류 토벌",5,0,0,2728,1,5,3,416,417,418,0,0,0,0,0,21,1,0
1265,15,"목수: 레벨 60","목수 레벨 60 달성",5,0,0,35001,1,3,8,60,0,0,0,0,0,0,0,6,1,0
1266,15,"대장장이: 레벨 60","대장장이 레벨 60 달성",5,0,0,35106,1,3,9,60,0,0,0,0,0,0,0,26,1,0
1267,15,"갑주제작사: 레벨 60","갑주제작사 레벨 60 달성",5,0,0,35203,1,3,10,60,0,0,0,0,0,0,0,46,1,0
1268,15,"보석공예가: 레벨 60","보석공예가 레벨 60 달성",5,0,0,35301,1,3,11,60,0,0,0,0,0,0,0,66,1,0
1269,15,"가죽공예가: 레벨 60","가죽공예가 레벨 60 달성",5,0,0,35404,1,3,12,60,0,0,0,0,0,0,0,86,1,0
1270,15,"재봉사: 레벨 60","재봉사 레벨 60 달성",5,0,0,35501,1,3,13,60,0,0,0,0,0,0,0,106,1,0
1271,15,"연금술사: 레벨 60","연금술사 레벨 60 달성",5,0,0,35604,1,3,14,60,0,0,0,0,0,0,0,126,1,0
1272,15,"요리사: 레벨 60","요리사 레벨 60 달성",5,0,0,35704,1,3,15,60,0,0,0,0,0,0,0,146,1,0
1273,16,"광부: 레벨 60","광부 레벨 60 달성",5,0,0,38003,1,3,16,60,0,0,0,0,0,0,0,6,1,0
1274,16,"원예가: 레벨 60","원예가 레벨 60 달성",5,0,0,38103,1,3,17,60,0,0,0,0,0,0,0,26,1,0
1275,16,"어부: 레벨 60","어부 레벨 60 달성",5,0,0,38203,1,3,18,60,0,0,0,0,0,0,0,46,1,0
1276,12,"장인정신을 가진 모험가","목수, 대장장이, 갑주제작사, 보석공예가, 가죽공예가, 재봉사, 연금술사, 요리사 모두 레벨 60 달성",20,248,0,1558,1,26,13,8,0,0,0,0,0,0,0,23,1,0
1277,12,"창천의 혜택을 품다","광부, 원예가, 어부 모두 레벨 60 달성",20,249,0,1981,1,26,14,3,0,0,0,0,0,0,0,24,1,0
1278,24,"수첩을 애용하는 목수: 4단계","목수로 아이템을 200종류 제작하여 제작수첩에 기록 남기기",10,0,0,1524,1,1,192,200,0,0,0,0,0,0,0,24,1,0
1279,25,"수첩을 애용하는 대장장이: 4단계","대장장이로 아이템을 270종류 제작하여 제작수첩에 기록 남기기",10,0,0,1574,1,1,193,270,0,0,0,0,0,0,0,24,1,0
1280,26,"수첩을 애용하는 갑주제작사: 4단계","갑주제작사로 아이템을 230종류 제작하여 제작수첩에 기록 남기기",10,0,0,1625,1,1,194,230,0,0,0,0,0,0,0,24,1,0
1281,27,"수첩을 애용하는 보석공예가: 4단계","보석공예가로 아이템을 380종류 제작하여 제작수첩에 기록 남기기",10,0,0,1676,1,1,195,380,0,0,0,0,0,0,0,24,1,0
1282,28,"수첩을 애용하는 가죽공예가: 4단계","가죽공예가로 아이템을 320종류 제작하여 제작수첩에 기록 남기기",10,0,0,1724,1,1,196,320,0,0,0,0,0,0,0,24,1,0
1283,29,"수첩을 애용하는 재봉사: 4단계","재봉사로 아이템을 350종류 제작하여 제작수첩에 기록 남기기",10,0,0,1774,1,1,197,350,0,0,0,0,0,0,0,24,1,0
1284,30,"수첩을 애용하는 연금술사: 4단계","연금술사로 아이템을 170종류 제작하여 제작수첩에 기록 남기기",10,0,0,1825,1,1,198,170,0,0,0,0,0,0,0,24,1,0
1285,31,"수첩을 애용하는 요리사: 4단계","요리사로 아이템을 160종류 제작하여 제작수첩에 기록 남기기",10,0,0,1875,1,1,199,160,0,0,0,0,0,0,0,24,1,0
1286,32,"수첩을 애용하는 광부: 4단계","광부로만 채집 가능한 아이템을 100종류 채집하여 채집수첩에 기록 남기기",10,0,0,1015,1,1,200,100,0,0,0,0,0,0,0,44,1,0
1287,33,"수첩을 애용하는 원예가: 4단계","원예가로만 채집 가능한 아이템을 150종류 채집하여 채집수첩에 기록 남기기",10,0,0,1065,1,1,201,150,0,0,0,0,0,0,0,44,1,0
1288,34,"수첩을 애용하는 어부: 4단계","어부로 아이템을 400종류 채집하여 낚시수첩에 기록 남기기",10,0,0,1104,1,1,202,400,0,0,0,0,0,0,0,44,1,0
1289,22,"소장품 제작자: 1단계","소장품 총 100회 제작",5,0,0,1957,1,1,372,100,0,0,0,0,0,0,0,1,1,0
1290,22,"소장품 제작자: 2단계","소장품 총 300회 제작",5,0,0,1957,1,1,372,300,0,0,0,0,0,0,0,2,1,0
1291,22,"소장품 제작자: 3단계","소장품 총 1,000회 제작",10,250,0,1957,1,1,372,1000,0,0,0,0,0,0,0,3,1,0
1292,22,"소장품 채집가: 1단계","소장품 총 300회 채집",5,0,0,1024,1,1,373,300,0,0,0,0,0,0,0,11,1,0
1293,22,"소장품 채집가: 2단계","소장품 총 1,000회 채집",5,0,0,1024,1,1,373,1000,0,0,0,0,0,0,0,12,1,0
1294,22,"소장품 채집가: 3단계","소장품 총 3,000회 채집",10,251,0,1024,1,1,373,3000,0,0,0,0,0,0,0,13,1,0
1295,22,"로웨나 상회의 거래처: 1단계","소장품 접수원에게 소장품 300회 납품",5,0,0,26109,1,1,374,300,0,0,0,0,0,0,0,21,1,0
1296,22,"로웨나 상회의 거래처: 2단계","소장품 접수원에게 소장품 1,000회 납품",5,0,0,26109,1,1,374,1000,0,0,0,0,0,0,0,22,1,0
1297,22,"로웨나 상회의 거래처: 3단계","소장품 접수원에게 소장품 3,000회 납품",10,252,0,26109,1,1,374,3000,0,0,0,0,0,0,0,23,1,0
1298,6,"보물 사냥꾼: 5단계","6등급 오래된 지도를 해독하여 보물상자 20회 열기",20,0,0,115,1,1,375,20,0,0,0,0,0,0,0,6,1,0
1299,6,"보물 사냥꾼: 6단계","7등급 오래된 지도를 해독하여 보물상자 20회 열기",20,0,0,115,1,1,376,20,0,0,0,0,0,0,0,7,1,0
1300,6,"보물 사냥꾼: 7단계","8등급 오래된 지도를 해독하여 보물상자 20회 열기",20,0,0,115,1,1,377,20,0,0,0,0,0,0,0,8,1,0
1301,24,"숙련된 목수: 명인","목수로 제작법 레벨 51~60의 아이템 1,000회 제작",10,0,0,35001,1,1,378,1000,0,0,0,0,0,0,0,7,1,0
1302,25,"숙련된 대장장이: 명인","대장장이로 제작법 레벨 51~60의 아이템 1,000회 제작",10,0,0,35106,1,1,379,1000,0,0,0,0,0,0,0,7,1,0
1303,26,"숙련된 갑주제작사: 명인","갑주제작사로 제작법 레벨 51~60의 아이템 1,000회 제작",10,0,0,35203,1,1,380,1000,0,0,0,0,0,0,0,7,1,0
1304,27,"숙련된 보석공예가: 명인","보석공예가로 제작법 레벨 51~60의 아이템 1,000회 제작",10,0,0,35301,1,1,381,1000,0,0,0,0,0,0,0,7,1,0
1305,28,"숙련된 가죽공예가: 명인","가죽공예가로 제작법 레벨 51~60의 아이템 1,000회 제작",10,0,0,35404,1,1,382,1000,0,0,0,0,0,0,0,7,1,0
1306,29,"숙련된 재봉사: 명인","재봉사로 제작법 레벨 51~60의 아이템 1,000회 제작",10,0,0,35501,1,1,383,1000,0,0,0,0,0,0,0,7,1,0
1307,30,"숙련된 연금술사: 명인","연금술사로 제작법 레벨 51~60의 아이템 1,000회 제작",10,0,0,35604,1,1,384,1000,0,0,0,0,0,0,0,7,1,0
1308,31,"숙련된 요리사: 명인","요리사로 제작법 레벨 51~60의 아이템 1,000회 제작",10,0,0,35704,1,1,385,1000,0,0,0,0,0,0,0,7,1,0
1309,32,"채굴의 명수: 창천","레벨 51~60 광맥 또는 바위터에서 5,000회 채집",10,0,0,1015,1,1,386,5000,0,0,0,0,0,0,0,20,1,0
1310,33,"원예의 명수: 창천","레벨 51~60 성목 또는 약초밭에서 5,000회 채집",10,0,0,1056,1,1,387,5000,0,0,0,0,0,0,0,20,1,0
1311,34,"낚시의 명수: 창천","레벨 51~60 낚시터에서 3,000회 낚시",10,0,0,1101,1,1,388,3000,0,0,0,0,0,0,0,20,1,0
1312,39,"창천의 탐험가","탐험수첩: 창천편 001~042 완료",10,0,0,1019,1,1,432,42,0,0,0,0,0,0,0,63,1,0
1313,24,"솜씨 좋은 목수: 4단계","목수로 HQ 아이템 총 5,000회 제작",10,0,0,35015,1,1,203,5000,0,0,0,0,0,0,0,43,1,0
1314,25,"솜씨 좋은 대장장이: 4단계","대장장이로 HQ 아이템 총 5,000회 제작",10,0,0,35114,1,1,204,5000,0,0,0,0,0,0,0,43,1,0
1315,26,"솜씨 좋은 갑주제작사: 4단계","갑주제작사로 HQ 아이템 총 5,000회 제작",10,0,0,35214,1,1,205,5000,0,0,0,0,0,0,0,43,1,0
1316,27,"솜씨 좋은 보석공예가: 4단계","보석공예가로 HQ 아이템 총 5,000회 제작",10,0,0,35313,1,1,206,5000,0,0,0,0,0,0,0,43,1,0
1317,28,"솜씨 좋은 가죽공예가: 4단계","가죽공예가로 HQ 아이템 총 5,000회 제작",10,0,0,35414,1,1,207,5000,0,0,0,0,0,0,0,43,1,0
1318,29,"솜씨 좋은 재봉사: 4단계","재봉사로 HQ 아이템 총 5,000회 제작",10,0,0,35514,1,1,208,5000,0,0,0,0,0,0,0,43,1,0
